cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count,frame
LIGHT_TRACK,0.876,0,438.0,2.0,2.5,5,2445
SMALL_BLOB,0.076,0,38.0,1,1,1,2450
SMALL_BLOB,0.472,0,236.0,1.0,3.0,3,2450
LIGHT_TRACK,1.165,0,583.0,3.25,1.346,7,2454
LIGHT_TRACK,1.105,0,553.0,6.0,1.685,7,2464
SMALL_BLOB,0.236,0,118.0,1,1,2,2482
LIGHT_TRACK,1.183,0,592.0,5.0,1.6,8,2484
SMALL_BLOB,0.674,0,337.0,1.0,3.0,3,2491
SMALL_BLOB,0.352,0,176.0,1,1,2,2492
SMALL_BLOB,0.54,0,270.0,1.0,4.0,4,2500
SMALL_BLOB,0.074,0,37.0,1,1,1,2509
SMALL_BLOB,0.887,0,444.0,1,1,4,2513
SMALL_BLOB,0.332,0,166.0,1,1,1,2513
SMALL_BLOB,0.134,0,67.0,1,1,1,2513
STRAIGHT_TRACK,7.539,0,4645.0,40.755,0.621,79,2516
SMALL_BLOB,0.054,0,27.0,1,1,1,2517
LIGHT_TRACK,1.393,3,697.0,1.5,1.333,8,2521
STRAIGHT_TRACK,1.935,0,974.0,8.333,0.912,15,2521
LIGHT_TRACK,1.056,0,528.0,2.0,2.5,5,2523
LIGHT_TRACK,1.212,0,607.0,7.0,1.607,9,2523
LIGHT_TRACK,3.391,3,1714.0,5.25,0.571,24,2531
LIGHT_TRACK,1.202,0,602.0,5.4,1.541,8,2536
HEAVY_TRACK,2.107,7,1055.0,2.5,1.3,13,2545
LIGHT_TRACK,0.939,0,470.0,7.0,1.619,6,2549
SMALL_BLOB,0.688,0,344.0,1.0,3.0,3,2550
LIGHT_TRACK,1.368,0,684.0,2.0,2.5,5,2558
LIGHT_TRACK,1.769,0,892.0,1,1,13,2561
SMALL_BLOB,1.095,0,548.0,2.0,2.0,4,2564
SMALL_BLOB,0.256,0,128.0,1,1,2,2573
STRAIGHT_TRACK,3.08,0,1571.0,17.167,1.01,24,2573
LIGHT_TRACK,2.819,0,1440.0,1,1,21,2587
LIGHT_TRACK,0.983,0,492.0,5.333,1.625,6,2588
LIGHT_TRACK,3.012,3,1509.0,3.333,1.0,12,2592
SMALL_BLOB,0.797,0,399.0,2.0,2.0,4,2596
LIGHT_TRACK,1.166,0,584.0,5.167,1.403,9,2598
SMALL_BLOB,0.338,0,169.0,1,1,2,2605
SMALL_BLOB,0.08,0,40.0,1,1,1,2610
LIGHT_TRACK,0.878,0,439.0,2.0,2.5,5,2616
SMALL_BLOB,0.158,0,79.0,1,1,1,2618
LIGHT_TRACK,0.75,0,375.0,2.0,2.5,5,2644
SMALL_BLOB,0.072,0,36.0,1,1,1,2652
SMALL_BLOB,0.178,0,89.0,1,1,1,2662
LIGHT_TRACK,2.178,0,1091.0,2.364,0.524,15,2670
LIGHT_TRACK,2.076,0,1042.0,8.0,1.309,13,2677
SMALL_BLOB,0.056,0,28.0,1,1,1,2697
SMALL_BLOB,0.044,0,22.0,1,1,1,2698
LIGHT_TRACK,1.072,0,536.0,2.0,2.5,5,2699
SMALL_BLOB,0.134,0,67.0,1,1,1,2711
LIGHT_TRACK,2.487,0,1253.0,2.833,0.333,18,2715
SMALL_BLOB,0.442,0,221.0,1,1,1,2718
SMALL_BLOB,0.372,0,186.0,1,1,2,2735
SMALL_BLOB,0.37,0,185.0,1,1,2,2735
SMALL_BLOB,0.06,0,30.0,1,1,1,2735
SMALL_BLOB,0.192,0,96.0,1,1,1,2738
LIGHT_TRACK,0.894,0,447.0,4.0,2.5,5,2739
SMALL_BLOB,0.09,0,45.0,1,1,1,2740
SMALL_BLOB,0.078,0,39.0,1,1,1,2740
SMALL_BLOB,0.394,0,197.0,1,1,2,2754
LIGHT_TRACK,2.955,0,1505.0,7.078,0.489,26,2759
LIGHT_TRACK,1.372,0,687.0,1,1,5,2759
LIGHT_TRACK,0.682,0,341.0,4.0,2.5,5,2780
LIGHT_TRACK,1.067,0,534.0,4.0,1.875,6,2782
SMALL_BLOB,0.774,0,387.0,1,1,3,2790
STRAIGHT_TRACK,1.792,0,902.0,10.909,1.205,15,2810
LIGHT_TRACK,1.062,0,532.0,5.667,1.569,8,2818
HEAVY_BLOB,16.161,5,8082.0,1.0,2.25,9,2832
SMALL_BLOB,0.094,0,47.0,1,1,1,2833
SMALL_BLOB,0.362,0,181.0,1,1,2,2837
SMALL_BLOB,0.55,0,275.0,1.0,3.0,3,2851
STRAIGHT_TRACK,1.383,0,693.0,10.0,2.0,10,2852
SMALL_BLOB,0.322,0,161.0,1.0,3.0,3,2859
SMALL_BLOB,0.354,0,177.0,1,1,2,2859
LIGHT_TRACK,1.134,0,568.0,1,1,6,2859
SMALL_BLOB,0.06,0,30.0,1,1,1,2872
SMALL_BLOB,0.43,0,215.0,1,1,2,2872
STRAIGHT_TRACK,1.466,0,735.0,9.0,1.333,12,2890
LIGHT_TRACK,1.108,0,554.0,3.0,2.0,6,2906
SMALL_BLOB,0.45,0,225.0,1,1,1,2907
LIGHT_TRACK,1.26,0,630.0,3.0,2.333,7,2916
LIGHT_TRACK,1.064,0,533.0,7.0,1.607,9,2917
SMALL_BLOB,0.036,0,18.0,1,1,1,2918
SMALL_BLOB,0.332,0,166.0,1,1,2,2919
SMALL_BLOB,0.462,0,231.0,1.0,4.0,4,2920
SMALL_BLOB,0.276,0,138.0,1,1,1,2928
LIGHT_TRACK,5.521,2,2826.0,3.295,0.243,35,2930
LIGHT_TRACK,2.965,0,1514.0,4.337,0.265,26,2930
SMALL_BLOB,0.04,0,20.0,1,1,1,2949
SMALL_BLOB,0.216,0,108.0,1,1,2,2950
LIGHT_TRACK,0.575,0,288.0,1,1,6,2957
SMALL_BLOB,0.548,0,274.0,1,1,2,2957
SMALL_BLOB,0.298,0,149.0,1,1,2,2959
SMALL_BLOB,0.038,0,19.0,1,1,1,2961
SMALL_BLOB,0.252,0,126.0,1,1,2,2961
LIGHT_TRACK,0.971,0,486.0,2.0,1.2,6,3006
STRAIGHT_TRACK,1.591,0,799.0,10.0,1.444,13,3008
SMALL_BLOB,0.452,0,226.0,1,1,2,3010
STRAIGHT_TRACK,1.311,0,658.0,13.0,1.846,12,3032
LIGHT_TRACK,1.153,0,577.0,4.0,1.875,6,3055
LIGHT_TRACK,1.195,0,598.0,3.5,1.429,8,3078
STRAIGHT_TRACK,2.467,0,1255.0,15.824,1.121,25,3079
SMALL_BLOB,0.824,0,412.0,1.0,3.0,3,3079
LIGHT_TRACK,2.022,0,1021.0,1,1,14,3083
LIGHT_TRACK,2.672,4,1346.0,5.572,0.676,18,3087
SMALL_BLOB,0.23,0,115.0,1,1,1,3096
LIGHT_TRACK,1.348,0,674.0,4.0,1.5,6,3102
SMALL_BLOB,0.785,0,393.0,1.0,4.0,4,3108
LIGHT_TRACK,0.652,0,326.0,4.0,2.5,5,3111
STRAIGHT_TRACK,1.162,0,582.0,11.0,1.455,8,3111
STRAIGHT_TRACK,1.272,0,638.0,8.2,1.268,10,3120
SMALL_BLOB,0.15,0,75.0,1,1,1,3128
LIGHT_TRACK,1.402,1,703.0,5.333,1.25,12,3143
LIGHT_TRACK,0.931,0,466.0,6.0,2.0,6,3143
LIGHT_TRACK,0.98,2,490.0,4.0,2.0,8,3147
SMALL_BLOB,0.8,0,400.0,1,1,3,3148
LIGHT_TRACK,1.187,0,595.0,5.75,1.114,10,3158
LIGHT_TRACK,1.144,0,572.0,5.0,1.4,7,3174
SMALL_BLOB,0.35,0,175.0,1,1,2,3183
STRAIGHT_TRACK,2.361,0,1199.0,15.666,1.052,21,3186
LIGHT_TRACK,1.108,0,555.0,6.8,1.365,8,3195
LIGHT_TRACK,1.181,0,592.0,1,1,7,3232
LIGHT_TRACK,3.058,4,1538.0,4.148,0.649,18,3238
LIGHT_TRACK,1.699,0,853.0,5.615,0.89,13,3239
SMALL_BLOB,0.837,0,419.0,3.0,2.667,4,3252
SMALL_BLOB,0.668,0,334.0,1,1,2,3254
SMALL_BLOB,0.416,0,208.0,1,1,2,3256
LIGHT_TRACK,1.156,0,579.0,6.5,1.538,8,3264
LIGHT_TRACK,0.921,0,461.0,6.0,2.333,7,3264
LIGHT_TRACK,0.934,0,467.0,3.5,1.786,5,3264
SMALL_BLOB,0.899,0,450.0,3.0,2.667,4,3270
LIGHT_TRACK,0.856,0,428.0,3.0,2.083,5,3275
LIGHT_TRACK,1.016,0,509.0,5.8,1.379,8,3277
SMALL_BLOB,0.715,0,358.0,1.0,4.0,4,3278
SMALL_BLOB,0.12,0,60.0,1,1,1,3288
LIGHT_TRACK,0.914,0,457.0,4.0,2.5,5,3289
SMALL_BLOB,0.328,0,164.0,1,1,2,3298
SMALL_BLOB,0.336,0,168.0,1.0,3.0,3,3300
LIGHT_TRACK,1.475,0,739.0,7.5,1.5,9,3306
SMALL_BLOB,0.102,0,51.0,1,1,1,3307
LIGHT_TRACK,0.854,0,427.0,5.0,1.4,7,3307
STRAIGHT_TRACK,1.342,0,671.0,8.0,1.375,11,3312
LIGHT_TRACK,1.277,0,639.0,6.0,2.333,7,3322
SMALL_BLOB,0.518,0,259.0,1,1,3,3330
SMALL_BLOB,0.544,0,272.0,1,1,2,3338
LIGHT_TRACK,1.548,2,776.0,9.0,1.444,13,3343
LIGHT_TRACK,1.724,1,863.0,3.6,1.3,9,3353
SMALL_BLOB,0.236,0,118.0,1,1,2,3358
LIGHT_TRACK,4.146,0,2194.0,8.82,0.316,43,3362
LIGHT_TRACK,2.812,3,1408.0,3.667,1.515,10,3369
LIGHT_TRACK,1.011,0,506.0,5.0,2.4,6,3370
LIGHT_TRACK,1.172,0,587.0,4.428,1.336,10,3377
LIGHT_TRACK,10.458,8,8202.0,22.037,0.219,145,3379
SMALL_BLOB,0.144,0,72.0,1,1,2,3379
LIGHT_TRACK,1.275,0,639.0,7.666,1.449,10,3379
LIGHT_TRACK,1.019,0,510.0,4.667,1.667,7,3381
STRAIGHT_TRACK,2.055,0,1040.0,15.25,1.187,19,3388
LIGHT_TRACK,1.318,0,660.0,4.25,1.324,9,3389
LIGHT_TRACK,2.082,2,1043.0,2.75,0.879,12,3392
LIGHT_TRACK,1.116,0,558.0,4.0,2.5,5,3395
LIGHT_TRACK,1.604,0,803.0,4.0,1.25,8,3397
LIGHT_TRACK,1.134,0,568.0,1,1,6,3404
STRAIGHT_TRACK,1.618,0,813.0,10.715,1.326,12,3408
SMALL_BLOB,0.568,0,284.0,1,1,1,3410
LIGHT_TRACK,0.896,0,448.0,3.0,2.0,6,3410
LIGHT_TRACK,0.971,0,486.0,4.0,1.875,6,3412
LIGHT_TRACK,0.975,1,488.0,3.333,1.333,8,3412
LIGHT_TRACK,1.85,0,927.0,6.0,1.354,10,3415
STRAIGHT_TRACK,2.56,0,1300.0,14.0,0.982,22,3415
SMALL_BLOB,0.074,0,37.0,1,1,2,3415
LIGHT_TRACK,1.171,0,586.0,7.0,2.286,8,3415
SMALL_BLOB,0.398,0,199.0,1.0,4.0,4,3415
LIGHT_TRACK,0.993,0,497.0,5.333,1.458,7,3417
SMALL_BLOB,0.164,0,82.0,1,1,1,3419
LIGHT_TRACK,1.24,0,621.0,1,1,5,3429
LIGHT_TRACK,1.678,1,841.0,5.0,1.111,10,3455
LIGHT_TRACK,4.265,2,2159.0,4.17,0.319,26,3455
STRAIGHT_TRACK,1.335,0,669.0,9.0,1.778,8,3466
STRAIGHT_TRACK,2.048,0,1035.0,11.692,0.966,18,3468
LIGHT_TRACK,1.078,0,539.0,6.0,1.5,9,3470
LIGHT_TRACK,1.007,0,504.0,4.0,1.875,6,3474
LIGHT_TRACK,7.617,2,3854.0,11.286,1.081,23,3479
SMALL_BLOB,0.733,0,367.0,2.5,2.0,4,3480
LIGHT_TRACK,1.392,0,697.0,7.0,1.429,10,3483
SMALL_BLOB,0.088,0,44.0,1,1,1,3496
SMALL_BLOB,0.06,0,30.0,1,1,1,3503
LIGHT_TRACK,1.678,3,841.0,3.75,1.0,12,3505
LIGHT_TRACK,1.093,0,547.0,6.0,1.685,7,3506
SMALL_BLOB,0.39,0,195.0,1,1,1,3508
STRAIGHT_TRACK,1.802,0,910.0,9.555,0.813,17,3510
LIGHT_TRACK,2.747,2,1375.0,2.571,1.135,11,3523
SMALL_BLOB,0.705,0,353.0,2.0,2.0,4,3527
SMALL_BLOB,0.324,0,162.0,1,1,2,3537
LIGHT_TRACK,1.484,0,742.0,2.0,2.5,5,3539
SMALL_BLOB,0.65,0,325.0,1,1,2,3540
SMALL_BLOB,0.807,0,404.0,2.5,2.0,4,3540
LIGHT_TRACK,1.434,0,719.0,1,1,7,3541
LIGHT_TRACK,1.215,0,608.0,3.25,1.5,6,3545
SMALL_BLOB,0.657,0,329.0,2.5,2.0,4,3545
LIGHT_TRACK,2.499,0,1257.0,2.643,0.364,16,3548
LIGHT_TRACK,2.802,2,1411.0,1.581,0.279,24,3549
SMALL_BLOB,0.27,0,135.0,1.0,3.0,3,3549
LIGHT_TRACK,1.347,0,675.0,7.0,1.429,8,3552
STRAIGHT_TRACK,1.286,0,645.0,9.0,1.389,10,3555
LIGHT_TRACK,1.471,0,737.0,6.333,1.404,8,3557
LIGHT_TRACK,3.888,1,2000.0,7.714,0.45,34,3557
LIGHT_TRACK,1.011,0,506.0,5.5,1.352,7,3558
STRAIGHT_TRACK,2.621,0,1335.0,16.631,1.059,24,3565
LIGHT_TRACK,1.766,0,883.0,2.0,2.5,5,3567
SMALL_BLOB,0.114,0,57.0,1,1,1,3570
LIGHT_TRACK,0.953,0,478.0,7.666,1.304,9,3570
SMALL_BLOB,0.802,0,401.0,1,1,2,3575
SMALL_BLOB,0.703,0,352.0,2.0,2.0,4,3576
LIGHT_TRACK,1.381,0,691.0,2.2,1.273,7,3576
SMALL_BLOB,0.464,0,232.0,2.0,2.0,4,3576
STRAIGHT_TRACK,1.219,0,611.0,10.0,1.8,9,3577
LIGHT_TRACK,1.673,0,838.0,5.25,1.393,9,3581
SMALL_BLOB,0.126,0,63.0,1,1,1,3586
SMALL_BLOB,0.29,0,145.0,1,1,2,3593
SMALL_BLOB,0.138,0,69.0,1,1,1,3594
LIGHT_TRACK,0.954,0,477.0,3.0,2.0,6,3594
SMALL_BLOB,0.804,0,402.0,2.0,3.0,3,3596
SMALL_BLOB,0.118,0,59.0,1,1,1,3606
HEAVY_TRACK,5.962,8,3008.0,8.077,1.028,23,3606
LIGHT_TRACK,1.549,2,775.0,3.0,1.481,8,3607
LIGHT_TRACK,1.219,0,611.0,7.25,1.319,9,3608
SMALL_BLOB,0.414,0,207.0,1.0,3.0,3,3610
STRAIGHT_TRACK,2.201,0,1110.0,11.333,1.083,17,3610
LIGHT_TRACK,1.155,0,579.0,1,1,7,3614
HEAVY_TRACK,3.871,5,1936.0,7.0,0.893,25,3615
SMALL_BLOB,0.168,0,84.0,1,1,2,3615
LIGHT_TRACK,1.004,0,502.0,3.0,1.667,5,3617
STRAIGHT_TRACK,1.757,0,883.0,8.857,1.194,14,3618
LIGHT_TRACK,0.991,0,496.0,4.667,1.667,7,3619
SMALL_BLOB,0.186,0,93.0,1,1,2,3620
SMALL_BLOB,0.062,0,31.0,1,1,1,3623
SMALL_BLOB,0.224,0,112.0,1,1,1,3623
LIGHT_TRACK,0.758,0,379.0,3.0,2.083,5,3623
LIGHT_TRACK,2.085,1,1046.0,6.0,1.296,14,3625
SMALL_BLOB,0.058,0,29.0,1,1,1,3632
LIGHT_TRACK,0.754,0,377.0,2.0,2.5,5,3633
STRAIGHT_TRACK,1.571,0,786.0,8.0,1.25,10,3636
LIGHT_TRACK,1.163,0,582.0,2.75,1.591,7,3646
LIGHT_TRACK,1.371,0,687.0,5.833,1.31,11,3649
STRAIGHT_TRACK,1.841,0,927.0,17.0,1.882,16,3658
LIGHT_TRACK,1.559,0,780.0,7.0,1.429,10,3662
SMALL_BLOB,0.278,0,139.0,1,1,1,3670
SMALL_BLOB,0.046,0,23.0,1,1,1,3671
SMALL_BLOB,0.194,0,97.0,1,1,1,3673
LIGHT_TRACK,1.224,0,613.0,6.25,1.36,8,3674
LIGHT_TRACK,1.242,0,622.0,6.5,1.471,9,3676
LIGHT_TRACK,0.776,0,388.0,3.0,1.667,5,3678
LIGHT_TRACK,1.878,0,941.0,4.0,0.9,9,3678
LIGHT_TRACK,1.392,0,700.0,1,1,11,3680
SMALL_BLOB,0.23,0,115.0,1,1,1,3688
SMALL_BLOB,0.48,0,240.0,1,1,2,3689
LIGHT_TRACK,2.335,0,1168.0,5.0,1.6,8,3693
LIGHT_TRACK,1.0,0,500.0,4.0,2.5,5,3693
LIGHT_TRACK,1.166,0,583.0,5.0,1.6,8,3696
LIGHT_TRACK,1.5,2,752.0,5.333,1.25,12,3697
STRAIGHT_TRACK,1.334,0,670.0,10.0,1.222,11,3701
SMALL_BLOB,0.358,0,179.0,1,1,3,3705
SMALL_BLOB,0.114,0,57.0,1,1,1,3711
SMALL_BLOB,0.496,0,248.0,1,1,2,3713
SMALL_BLOB,0.698,0,349.0,1.0,3.0,3,3716
LIGHT_TRACK,3.269,3,1640.0,4.833,1.121,15,3716
STRAIGHT_TRACK,1.788,0,905.0,15.6,1.154,18,3717
LIGHT_TRACK,4.08,1,2053.0,2.605,0.461,22,3719
SMALL_BLOB,0.246,0,123.0,1,1,2,3724
LIGHT_TRACK,2.387,0,1206.0,3.681,0.341,19,3725
STRAIGHT_TRACK,1.989,0,1001.0,16.0,2.125,17,3725
LIGHT_TRACK,1.066,0,534.0,5.667,1.333,8,3727
STRAIGHT_TRACK,1.47,0,737.0,10.0,2.2,11,3731
LIGHT_TRACK,1.346,0,674.0,7.0,2.286,8,3734
SMALL_BLOB,0.695,0,348.0,1.0,4.0,4,3739
HEAVY_TRACK,8.713,12,4382.0,6.0,1.08,21,3740
SMALL_BLOB,0.246,0,123.0,1,1,1,3744
LIGHT_TRACK,1.273,0,637.0,6.0,1.5,9,3747
LIGHT_TRACK,1.601,0,802.0,6.4,1.462,9,3752
LIGHT_TRACK,1.178,0,591.0,7.143,1.289,11,3752
LIGHT_TRACK,1.473,0,737.0,2.833,1.333,8,3753
LIGHT_TRACK,0.775,0,388.0,6.0,2.333,7,3753
SMALL_BLOB,0.662,0,331.0,1,1,2,3756
LIGHT_TRACK,1.315,0,659.0,7.666,1.304,9,3756
LIGHT_TRACK,4.431,2,2298.0,22.657,0.811,39,3757
LIGHT_TRACK,1.689,0,847.0,5.857,1.213,12,3760
SMALL_BLOB,0.154,0,77.0,1,1,1,3765
SMALL_BLOB,0.258,0,129.0,1,1,2,3774
LIGHT_TRACK,2.477,1,1254.0,11.333,0.907,20,3775
LIGHT_TRACK,1.087,0,544.0,3.0,2.0,6,3777
LIGHT_TRACK,0.905,0,453.0,1,1,5,3784
SMALL_BLOB,0.968,0,484.0,1,1,2,3787
STRAIGHT_TRACK,1.699,0,854.0,9.636,1.182,13,3790
LIGHT_TRACK,1.723,2,864.0,5.5,1.0,11,3790
LIGHT_TRACK,3.134,1,1589.0,5.158,0.478,26,3792
LIGHT_TRACK,1.118,0,560.0,5.333,1.219,9,3792
SMALL_BLOB,0.888,0,444.0,1.0,3.0,3,3798
LIGHT_TRACK,0.898,2,449.0,3.0,2.333,7,3798
LIGHT_TRACK,0.574,0,287.0,3.5,1.786,5,3799
SMALL_BLOB,0.304,0,152.0,1,1,3,3802
STRAIGHT_TRACK,3.015,0,1548.0,13.625,0.625,25,3803
SMALL_BLOB,0.905,0,453.0,2.0,2.0,4,3804
LIGHT_TRACK,0.891,0,446.0,4.0,1.75,7,3807
SMALL_BLOB,0.927,0,464.0,1,1,4,3811
LIGHT_TRACK,1.707,0,854.0,1.545,0.909,10,3813
SMALL_BLOB,1.101,0,551.0,3.0,2.667,4,3813
SMALL_BLOB,0.661,0,331.0,1,1,4,3817
STRAIGHT_TRACK,2.109,0,1069.0,13.6,1.05,21,3818
LIGHT_TRACK,0.904,0,452.0,3.333,1.667,5,3822
SMALL_BLOB,0.25,0,125.0,1,1,2,3826
STRAIGHT_TRACK,1.597,0,802.0,8.445,1.235,13,3827
STRAIGHT_TRACK,1.813,0,914.0,12.374,1.245,17,3829
LIGHT_TRACK,3.773,3,1910.0,6.539,0.577,22,3829
SMALL_BLOB,1.301,0,651.0,2.0,2.0,4,3829
LIGHT_TRACK,0.967,0,484.0,3.25,1.5,6,3831
SMALL_BLOB,0.23,0,115.0,1,1,2,3833
LIGHT_TRACK,5.094,1,2586.0,1.841,0.231,33,3834
STRAIGHT_TRACK,4.369,0,2289.0,15.826,0.614,38,3834
SMALL_BLOB,0.126,0,63.0,1,1,1,3835
LIGHT_TRACK,3.121,1,1566.0,1.793,0.517,19,3835
STRAIGHT_TRACK,1.401,0,704.0,10.4,1.3,13,3836
SMALL_BLOB,0.883,0,442.0,1.0,4.0,4,3837
SMALL_BLOB,0.274,0,137.0,1,1,2,3839
SMALL_BLOB,0.202,0,101.0,1,1,2,3840
STRAIGHT_TRACK,1.949,0,979.0,9.167,1.339,13,3840
LIGHT_TRACK,1.982,0,991.0,7.0,1.429,10,3841
SMALL_BLOB,0.14,0,70.0,1,1,2,3847
LIGHT_TRACK,0.902,0,451.0,3.5,1.786,5,3849
SMALL_BLOB,0.164,0,82.0,1,1,1,3849
SMALL_BLOB,0.276,0,138.0,2.0,3.0,3,3850
LIGHT_TRACK,0.915,0,458.0,4.333,1.538,6,3850
SMALL_BLOB,0.178,0,89.0,1,1,1,3851
SMALL_BLOB,0.342,0,171.0,1,1,2,3852
SMALL_BLOB,0.861,0,431.0,1,1,4,3853
LIGHT_TRACK,1.267,0,635.0,7.666,1.304,9,3854
LIGHT_TRACK,1.101,0,551.0,3.333,1.667,5,3855
LIGHT_TRACK,3.679,0,1889.0,4.69,0.267,31,3856
LIGHT_TRACK,0.967,1,484.0,2.286,1.045,9,3857
LIGHT_TRACK,0.933,0,467.0,4.333,1.538,6,3857
STRAIGHT_TRACK,2.271,0,1145.0,11.75,1.176,17,3859
LIGHT_TRACK,1.121,0,561.0,4.0,1.75,7,3863
STRAIGHT_TRACK,1.703,0,857.0,9.667,1.195,16,3863
SMALL_BLOB,0.076,0,38.0,1,1,1,3865
LIGHT_TRACK,1.854,1,929.0,1.042,0.397,14,3865
STRAIGHT_TRACK,1.421,0,711.0,9.0,1.333,12,3865
SMALL_BLOB,1.004,0,502.0,2.0,3.0,3,3865
LIGHT_TRACK,2.483,0,1248.0,1.926,0.333,18,3867
STRAIGHT_TRACK,1.612,0,813.0,13.751,1.159,15,3868
LIGHT_TRACK,1.559,1,781.0,3.25,1.058,11,3870
HEAVY_TRACK,4.732,8,2371.0,1.694,0.403,29,3870
LIGHT_TRACK,1.329,0,666.0,6.0,1.273,11,3870
LIGHT_TRACK,1.372,0,688.0,6.5,1.25,10,3872
LIGHT_TRACK,1.259,0,631.0,5.75,1.413,10,3872
SMALL_BLOB,0.278,0,139.0,1,1,2,3873
STRAIGHT_TRACK,2.325,0,1183.0,18.0,1.112,22,3873
SMALL_BLOB,0.662,0,331.0,1,1,2,3874
LIGHT_TRACK,1.684,2,847.0,7.8,1.0,15,3874
SMALL_BLOB,0.3,0,150.0,1,1,1,3874
SMALL_BLOB,0.11,0,55.0,1,1,2,3875
LIGHT_TRACK,1.732,0,867.0,6.0,2.333,7,3876
LIGHT_TRACK,1.339,0,671.0,6.5,1.25,10,3877
LIGHT_TRACK,0.91,0,455.0,3.0,1.667,5,3878
SMALL_BLOB,0.782,0,391.0,1,1,2,3878
LIGHT_TRACK,2.82,2,1416.0,8.2,1.189,15,3878
STRAIGHT_TRACK,1.781,0,893.0,11.0,2.182,12,3878
SMALL_BLOB,0.398,0,199.0,1,1,2,3881
LIGHT_TRACK,1.641,0,821.0,5.0,2.4,6,3881
STRAIGHT_TRACK,1.906,0,963.0,13.833,1.109,17,3882
STRAIGHT_TRACK,2.234,0,1128.0,10.818,1.06,19,3883
LIGHT_TRACK,1.402,0,701.0,2.0,2.5,5,3884
SMALL_BLOB,0.156,0,78.0,1,1,1,3888
STRAIGHT_TRACK,1.872,0,943.0,12.4,1.174,14,3888
LIGHT_TRACK,0.899,0,450.0,5.0,1.75,7,3889
LIGHT_TRACK,0.871,0,436.0,6.0,2.0,6,3896
SMALL_BLOB,0.148,0,74.0,1,1,1,3896
SMALL_BLOB,0.108,0,54.0,1,1,1,3896
LIGHT_TRACK,0.925,0,463.0,1,1,5,3897
LIGHT_TRACK,1.017,0,509.0,5.0,1.75,7,3908
LIGHT_TRACK,1.113,0,557.0,3.75,1.517,7,3912
LIGHT_TRACK,0.921,0,461.0,4.0,1.875,6,3912
SMALL_BLOB,0.146,0,73.0,1,1,1,3913
SMALL_BLOB,0.292,0,146.0,1,1,2,3914
SMALL_BLOB,1.986,0,994.0,1.0,4.0,4,3916
SMALL_BLOB,0.13,0,65.0,1,1,1,3916
SMALL_BLOB,0.771,0,386.0,3.0,2.667,4,3917
LIGHT_TRACK,2.747,3,1384.0,2.865,0.404,21,3918
LIGHT_TRACK,1.044,0,523.0,6.0,1.458,7,3921
LIGHT_TRACK,1.087,0,544.0,5.25,1.417,7,3923
SMALL_BLOB,0.63,0,315.0,1.0,3.0,3,3924
SMALL_BLOB,0.76,0,380.0,1,1,3,3925
SMALL_BLOB,0.098,0,49.0,1,1,1,3926
LIGHT_TRACK,2.042,3,1026.0,3.375,0.563,15,3926
LIGHT_TRACK,1.359,0,681.0,6.5,1.308,9,3927
STRAIGHT_TRACK,2.81,0,1428.0,10.16,0.714,23,3928
LIGHT_TRACK,0.941,0,471.0,1,1,5,3929
SMALL_BLOB,0.064,0,32.0,1,1,1,3929
STRAIGHT_TRACK,1.997,0,1007.0,12.142,1.143,16,3930
LIGHT_TRACK,1.039,0,520.0,7.0,2.0,7,3930
LIGHT_TRACK,2.186,0,1097.0,5.0,0.508,17,3931
LIGHT_TRACK,2.655,0,1329.0,2.2,0.909,10,3931
SMALL_BLOB,0.849,0,425.0,1.0,4.0,4,3938
SMALL_BLOB,0.28,0,140.0,1,1,1,3940
SMALL_BLOB,0.132,0,66.0,1,1,1,3940
STRAIGHT_TRACK,1.14,0,571.0,10.0,1.8,9,3940
SMALL_BLOB,0.86,0,430.0,1,1,2,3940
LIGHT_TRACK,0.834,0,417.0,3.5,1.786,5,3941
LIGHT_TRACK,1.81,2,906.0,2.667,0.938,9,3942
LIGHT_TRACK,0.573,0,287.0,6.0,1.458,7,3943
LIGHT_TRACK,1.763,0,883.0,5.4,1.541,8,3943
SMALL_BLOB,0.094,0,47.0,1,1,1,3945
LIGHT_TRACK,1.522,0,763.0,6.833,1.297,11,3945
LIGHT_TRACK,1.543,3,772.0,3.0,1.5,9,3946
LIGHT_TRACK,1.157,0,579.0,5.5,1.818,8,3946
SMALL_BLOB,0.062,0,31.0,1,1,1,3947
HEAVY_TRACK,2.93,8,1475.0,3.438,0.607,24,3947
LIGHT_TRACK,1.184,0,592.0,2.0,1.389,5,3948
STRAIGHT_TRACK,2.522,0,1282.0,25.334,1.417,19,3948
SMALL_BLOB,0.312,0,156.0,1,1,1,3949
SMALL_BLOB,0.05,0,25.0,1,1,1,3950
STRAIGHT_TRACK,1.769,0,887.0,8.5,1.618,11,3950
LIGHT_TRACK,1.191,0,597.0,6.5,1.375,11,3950
LIGHT_TRACK,0.863,0,432.0,4.0,1.875,6,3952
LIGHT_TRACK,1.609,0,806.0,5.429,1.391,10,3952
LIGHT_TRACK,5.468,3,2741.0,5.333,1.354,13,3952
SMALL_BLOB,0.064,0,32.0,1,1,1,3952
SMALL_BLOB,0.25,0,125.0,1,1,2,3952
LIGHT_TRACK,1.24,1,620.0,2.0,1.667,6,3953
LIGHT_TRACK,1.279,0,641.0,7.2,1.389,10,3953
LIGHT_TRACK,1.97,0,992.0,5.84,0.56,14,3953
